Index,Subscription Date
8493,21-01-2020
8494,09-12-2020
8495,06-06-2020
8496,03-10-2020
8497,02-11-2021
8498,22-12-2020
8499,24-04-2022
8500,20-10-2020
8501,14-10-2021
8502,05-05-2021
8503,22-04-2022
8504,27-05-2021
8505,18-04-2020
8506,17-07-2020
8507,30-10-2021
8508,04-01-2020
8509,02-09-2021
8510,06-04-2022
8511,04-01-2021
8512,06-05-2022
8513,22-03-2022
8514,30-09-2020
8515,07-09-2020
8516,09-12-2021
8517,03-01-2020
8518,15-08-2020
8519,04-02-2020
8520,27-07-2020
8521,16-09-2020
8522,09-03-2020
8523,05-02-2021
8524,06-05-2020
8525,02-03-2021
8526,25-06-2021
8527,25-07-2021
8528,10-07-2021
8529,09-04-2020
8530,11-05-2020
8531,21-01-2021
8532,16-11-2021
8533,10-01-2022
8534,19-01-2021
8535,09-10-2021
8536,07-07-2021
8537,13-04-2022
8538,28-04-2022
8539,12-03-2022
8540,06-11-2021
8541,02-08-2020
8542,22-10-2021
8543,03-07-2020
8544,09-10-2020
8545,15-03-2021
8546,27-12-2020
8547,24-05-2020
8548,27-03-2020
8549,26-07-2020
8550,12-01-2020
8551,30-06-2020
8552,11-09-2021
8553,13-08-2021
8554,28-07-2020
8555,20-05-2020
8556,26-02-2020
8557,25-01-2022
8558,29-12-2020
8559,31-01-2022
8560,04-05-2020
8561,23-10-2021
8562,30-09-2020
8563,06-11-2021
8564,16-10-2021
8565,18-04-2022
8566,23-05-2022
8567,04-09-2021
8568,29-11-2021
8569,22-08-2020
8570,14-03-2021
8571,03-01-2021
8572,17-04-2021
8573,20-11-2020
8574,12-01-2022
8575,18-04-2022
8576,08-10-2021
8577,01-01-2022
8578,06-05-2022
8579,25-10-2020
8580,02-10-2021
8581,08-05-2022
8582,04-11-2020
8583,01-02-2022
8584,22-01-2020
8585,28-03-2022
8586,29-06-2021
8587,23-04-2021
8588,04-02-2020
8589,29-07-2021
8590,06-01-2022
8591,28-11-2020
8592,17-02-2022
8593,10-05-2022
8594,16-12-2020
8595,24-07-2021
8596,24-04-2021
8597,23-08-2021
8598,16-01-2021
8599,13-01-2020
8600,04-01-2022
8601,23-02-2022
8602,27-06-2021
8603,30-11-2020
8604,22-02-2021
8605,14-03-2021
8606,18-07-2020
8607,27-10-2021
8608,17-04-2021
8609,07-12-2020
8610,02-02-2021
8611,20-07-2021
8612,13-12-2021
8613,21-09-2021
8614,15-07-2020
8615,04-02-2022
8616,28-12-2021
8617,01-07-2021
8618,20-12-2020
8619,22-12-2020
8620,30-10-2021
8621,27-06-2020
8622,20-08-2020
8623,02-05-2021
8624,18-11-2021
8625,03-06-2020
8626,04-12-2020
8627,13-02-2022
8628,25-09-2020
8629,13-04-2020
8630,25-08-2021
8631,18-02-2021
8632,25-12-2021
8633,09-01-2021
8634,19-12-2021
8635,12-07-2021
8636,22-01-2021
8637,31-03-2021
8638,16-11-2020
8639,27-10-2021
8640,26-07-2020
8641,30-10-2021
8642,21-03-2021
8643,29-03-2021
8644,03-07-2020
8645,08-09-2021
8646,24-05-2022
8647,08-11-2021
8648,21-04-2022
8649,05-08-2021
8650,21-09-2021
8651,20-06-2020
8652,13-11-2021
8653,10-10-2021
8654,04-03-2021
8655,04-10-2020
8656,23-08-2020
8657,07-11-2020
8658,28-09-2021
8659,16-12-2021
8660,27-02-2022
8661,23-08-2020
8662,09-06-2020
8663,14-04-2020
8664,21-03-2020
8665,22-08-2020
8666,22-04-2021
8667,30-11-2021
8668,28-05-2020
8669,03-01-2020
8670,23-11-2020
8671,18-07-2020
8672,01-08-2021
8673,01-06-2021
8674,07-06-2020
8675,29-10-2021
8676,31-03-2021
8677,30-08-2021
8678,01-05-2020
8679,15-01-2020
8680,28-08-2021
8681,28-12-2020
8682,01-07-2021
8683,13-11-2021
8684,15-11-2020
8685,21-05-2021
8686,02-01-2021
8687,11-05-2020
8688,11-07-2020
8689,27-06-2021
8690,30-05-2021
8691,27-04-2022
8692,20-11-2021
8693,27-08-2020
8694,22-03-2020
8695,05-01-2020
8696,11-05-2021
8697,18-06-2020
8698,29-01-2021
8699,12-01-2020
8700,28-10-2020
8701,17-06-2020
8702,26-12-2020
8703,11-06-2020
8704,06-01-2022
8705,10-05-2021
8706,09-03-2022
8707,30-10-2021
8708,16-09-2021
8709,10-06-2021
8710,25-12-2021
8711,30-11-2020
8712,19-08-2021
8713,30-09-2020
8714,15-03-2020
8715,24-08-2020
8716,01-02-2020
8717,13-01-2020
8718,31-05-2021
8719,26-06-2020
8720,22-11-2020
8721,30-06-2021
8722,09-05-2022
8723,01-01-2020
8724,29-09-2020
8725,06-12-2021
8726,28-02-2020
8727,02-07-2020
8728,22-06-2020
8729,07-11-2020
8730,12-05-2022
8731,04-02-2020
8732,20-09-2021
8733,07-02-2020
8734,04-03-2021
8735,28-10-2021
8736,15-09-2020
8737,28-07-2020
8738,07-03-2020
8739,13-03-2020
8740,16-04-2021
8741,19-06-2021
8742,06-11-2020
8743,24-09-2021
8744,19-10-2021
8745,01-01-2022
8746,18-07-2020
8747,31-10-2020
8748,18-08-2021
8749,06-05-2022
8750,18-01-2020
8751,02-10-2020
8752,06-03-2020
8753,21-01-2020
8754,18-12-2021
8755,18-07-2021
8756,18-04-2020
8757,28-08-2021
8758,22-10-2020
8759,13-04-2021
8760,08-09-2020
8761,13-10-2021
8762,27-10-2021
8763,18-02-2021
8764,25-04-2021
8765,14-11-2020
8766,06-01-2020
8767,04-01-2020
8768,31-01-2022
8769,20-03-2020
8770,18-03-2022
8771,09-05-2020
8772,08-11-2020
8773,18-06-2020
8774,14-01-2022
8775,08-04-2022
8776,21-07-2021
8777,28-08-2021
8778,08-08-2021
8779,11-08-2020
8780,04-05-2022
8781,02-08-2021
8782,07-12-2020
8783,03-10-2020
8784,16-03-2020
8785,29-04-2020
8786,19-01-2021
8787,29-06-2020
8788,01-03-2021
8789,10-01-2021
8790,11-01-2022
8791,20-09-2020
8792,24-05-2021
8793,04-10-2021
8794,22-11-2021
8795,03-02-2021
8796,03-03-2022
8797,04-10-2020
8798,07-04-2021
8799,15-11-2021
8800,16-07-2021
8801,02-04-2020
8802,15-06-2021
8803,27-02-2022
8804,18-02-2022
8805,31-07-2021
8806,08-09-2021
8807,06-06-2020
8808,09-05-2020
8809,18-09-2021
8810,28-01-2020
8811,06-04-2021
8812,07-03-2020
8813,04-01-2022
8814,07-03-2021
8815,21-02-2020
8816,24-02-2020
8817,16-10-2021
8818,12-07-2020
8819,16-01-2020
8820,12-12-2021
8821,07-06-2021
8822,25-02-2020
8823,20-03-2022
8824,15-07-2020
8825,09-05-2021
8826,29-09-2021
8827,15-11-2021
8828,03-08-2020
8829,15-10-2021
8830,12-02-2022
8831,09-05-2020
8832,02-07-2021
8833,24-10-2020
8834,02-08-2020
8835,12-09-2020
8836,27-12-2021
8837,14-10-2020
8838,28-02-2022
8839,11-05-2020
8840,26-05-2020
8841,31-03-2020
8842,05-05-2020
8843,26-11-2021
8844,02-02-2020
8845,03-05-2020
8846,18-02-2021
8847,12-03-2021
8848,03-04-2022
8849,16-10-2020
8850,23-11-2020
8851,23-10-2021
8852,23-10-2021
8853,30-06-2020
8854,11-02-2022
8855,04-02-2022
8856,11-04-2022
8857,23-01-2022
8858,21-04-2022
8859,10-09-2021
8860,01-10-2020
8861,01-02-2020
8862,21-12-2021
8863,28-01-2020
8864,02-02-2022
8865,26-09-2020
8866,26-12-2021
8867,29-03-2020
8868,07-02-2020
8869,02-06-2021
8870,15-01-2020
8871,29-01-2020
8872,08-08-2020
8873,11-03-2022
8874,01-03-2020
8875,21-08-2021
8876,22-05-2020
8877,05-05-2021
8878,22-11-2021
8879,29-11-2021
8880,21-04-2020
8881,17-11-2020
8882,03-08-2020
8883,18-04-2021
8884,01-11-2021
8885,24-10-2020
8886,06-04-2021
8887,22-01-2021
8888,25-03-2021
8889,28-06-2020
8890,25-03-2020
8891,21-08-2021
8892,12-01-2022
8893,15-02-2021
8894,17-09-2020
8895,17-01-2022
8896,07-05-2020
8897,29-12-2021
8898,10-01-2020
8899,06-03-2021
8900,30-01-2020
8901,05-03-2020
8902,23-10-2021
8903,03-04-2020
8904,19-07-2020
8905,18-10-2021
8906,07-05-2020
8907,16-06-2021
8908,22-12-2021
8909,13-06-2021
8910,24-11-2020
8911,12-03-2022
8912,27-04-2021
8913,08-05-2021
8914,06-11-2021
8915,03-03-2021
8916,03-02-2021
8917,23-10-2021
8918,13-09-2020
8919,26-08-2020
8920,06-04-2021
8921,09-04-2020
8922,19-02-2021
8923,24-12-2020
8924,18-12-2020
8925,27-09-2021
8926,15-05-2022
8927,19-10-2020
8928,18-03-2022
8929,17-08-2021
8930,14-12-2021
8931,28-01-2020
8932,23-11-2021
8933,05-02-2020
8934,19-03-2021
8935,24-04-2020
8936,15-01-2022
8937,04-05-2022
8938,29-07-2021
8939,14-06-2021
8940,14-05-2021
8941,12-06-2020
8942,17-08-2020
8943,19-11-2021
8944,20-09-2020
8945,13-12-2021
8946,14-02-2021
8947,10-10-2020
8948,16-10-2021
8949,01-11-2020
8950,28-11-2020
8951,22-06-2020
8952,15-02-2020
8953,13-06-2020
8954,01-11-2020
8955,30-03-2020
8956,16-02-2021
8957,18-01-2020
8958,10-03-2020
8959,18-03-2020
8960,20-02-2020
8961,27-07-2020
8962,01-04-2022
8963,05-01-2022
8964,27-07-2020
8965,01-06-2021
8966,06-12-2021
8967,16-12-2021
8968,05-04-2020
8969,15-03-2022
8970,31-01-2021
8971,10-06-2021
8972,05-05-2020
8973,09-04-2020
8974,04-02-2020
8975,01-11-2021
8976,30-07-2021
8977,21-01-2020
8978,11-05-2021
8979,21-05-2022
8980,26-05-2020
8981,01-07-2020
8982,21-02-2020
8983,01-03-2020
8984,15-05-2020
8985,07-04-2021
8986,18-03-2021
8987,05-02-2021
8988,27-05-2022
8989,01-05-2022
8990,09-05-2021
8991,06-11-2020
8992,07-03-2021
8993,07-09-2021
8994,29-12-2021
8995,15-01-2022
8996,21-01-2022
8997,10-01-2022
8998,11-05-2022
8999,18-11-2020
9000,20-04-2022
9001,27-02-2020
9002,24-02-2020
9003,18-02-2021
9004,14-08-2020
9005,11-05-2020
9006,02-11-2020
9007,12-03-2020
9008,31-12-2021
9009,29-02-2020
9010,24-07-2020
9011,27-05-2020
9012,27-06-2021
9013,24-01-2020
9014,30-05-2021
9015,25-12-2020
9016,09-01-2020
9017,05-06-2021
9018,13-01-2022
9019,12-08-2020
9020,10-03-2020
9021,05-03-2021
9022,20-04-2020
9023,22-11-2020
9024,24-09-2020
9025,22-02-2021
9026,06-09-2021
9027,04-05-2020
9028,19-12-2021
9029,30-01-2022
9030,28-06-2020
9031,28-06-2021
9032,12-03-2021
9033,24-10-2020
9034,05-05-2021
9035,09-05-2021
9036,06-10-2021
9037,22-01-2021
9038,19-09-2021
9039,20-03-2022
9040,24-04-2020
9041,16-09-2021
9042,31-03-2021
9043,11-05-2020
9044,22-06-2021
9045,23-01-2021
9046,17-12-2021
9047,03-03-2020
9048,11-12-2021
9049,04-01-2021
9050,06-05-2021
9051,24-05-2021
9052,15-03-2022
9053,31-03-2021
9054,18-01-2020
9055,28-02-2020
9056,07-07-2021
9057,13-12-2021
9058,27-01-2021
9059,26-02-2020
9060,05-02-2020
9061,12-08-2021
9062,20-05-2022
9063,27-09-2020
9064,30-07-2020
9065,07-04-2022
9066,05-11-2020
9067,15-06-2020
9068,08-04-2021
9069,31-12-2021
9070,27-01-2021
9071,16-06-2021
9072,12-04-2020
9073,26-06-2021
9074,22-06-2020
9075,31-03-2020
9076,14-04-2021
9077,12-12-2020
9078,16-05-2021
9079,29-11-2020
9080,31-05-2020
9081,06-11-2020
9082,22-02-2021
9083,03-07-2021
9084,21-12-2021
9085,22-08-2021
9086,29-11-2020
9087,25-07-2020
9088,13-02-2021
9089,04-10-2021
9090,13-05-2022
9091,27-05-2020
9092,10-01-2020
9093,13-08-2021
9094,27-11-2020
9095,21-08-2021
9096,24-03-2021
9097,29-09-2021
9098,11-03-2020
9099,09-09-2020
9100,10-11-2021
9101,08-05-2020
9102,31-10-2020
9103,15-01-2021
9104,07-06-2020
9105,19-01-2020
9106,24-06-2020
9107,08-10-2021
9108,08-05-2021
9109,11-04-2020
9110,09-05-2020
9111,16-03-2022
9112,18-08-2021
9113,28-01-2020
9114,01-12-2021
9115,09-07-2021
9116,23-11-2020
9117,31-10-2021
9118,15-08-2021
9119,16-01-2021
9120,12-09-2021
9121,25-08-2021
9122,24-05-2022
9123,28-04-2021
9124,24-01-2022
9125,04-11-2020
9126,02-11-2021
9127,24-08-2021
9128,26-04-2022
9129,04-01-2020
9130,29-10-2020
9131,03-10-2021
9132,04-02-2020
9133,22-04-2022
9134,19-08-2020
9135,23-01-2022
9136,01-01-2021
9137,25-05-2022
9138,25-11-2020
9139,24-08-2020
9140,26-10-2020
9141,13-04-2022
9142,13-02-2022
9143,18-09-2020
9144,18-06-2021
9145,25-07-2021
9146,20-02-2022
9147,10-04-2020
9148,24-08-2020
9149,02-03-2020
9150,25-07-2020
9151,24-11-2020
9152,16-02-2022
9153,27-03-2021
9154,23-04-2020
9155,01-12-2020
9156,18-04-2022
9157,14-06-2020
9158,08-05-2020
9159,08-07-2021
9160,21-07-2020
9161,12-01-2021
9162,11-02-2020
9163,18-04-2020
9164,04-09-2021
9165,27-11-2021
9166,26-01-2022
9167,05-06-2021
9168,08-05-2021
9169,13-12-2020
9170,05-02-2020
9171,27-02-2022
9172,15-04-2022
9173,07-03-2022
9174,12-03-2021
9175,29-11-2021
9176,26-02-2022
9177,17-09-2020
9178,25-12-2021
9179,19-05-2022
9180,20-12-2021
9181,27-09-2020
9182,30-10-2020
9183,04-08-2021
9184,17-03-2022
9185,05-11-2020
9186,05-09-2020
9187,11-03-2022
9188,23-06-2021
9189,05-10-2021
9190,20-02-2022
9191,28-04-2020
9192,11-05-2020
9193,30-03-2021
9194,30-07-2021
9195,24-08-2021
9196,06-03-2022
9197,16-01-2021
9198,15-02-2022
9199,04-12-2021
9200,23-12-2021
9201,14-11-2020
9202,19-03-2022
9203,24-02-2020
9204,03-12-2020
9205,22-09-2021
9206,05-03-2020
9207,13-12-2021
9208,03-03-2020
9209,05-07-2020
9210,10-06-2021
9211,20-06-2021
9212,14-07-2021
9213,27-06-2021
9214,28-04-2020
9215,12-12-2021
9216,26-04-2020
9217,02-06-2020
9218,11-09-2020
9219,08-09-2020
9220,11-04-2021
9221,16-10-2020
9222,05-07-2021
9223,12-09-2020
9224,26-08-2020
9225,25-12-2020
9226,20-06-2021
9227,20-05-2021
9228,10-05-2022
9229,12-04-2022
9230,20-10-2020
9231,02-12-2021
9232,17-06-2021
9233,31-12-2021
9234,23-05-2021
9235,20-10-2021
9236,19-02-2021
9237,16-11-2020
9238,11-07-2020
9239,19-03-2020
9240,17-08-2021
9241,23-05-2021
9242,09-08-2021
9243,20-05-2020
9244,21-09-2021
9245,11-08-2021
9246,30-12-2021
9247,01-08-2020
9248,17-01-2021
9249,28-08-2021
9250,15-03-2022
9251,11-03-2022
9252,25-03-2020
9253,23-04-2021
9254,27-02-2022
9255,24-08-2020
9256,30-06-2020
9257,13-03-2022
9258,02-05-2020
9259,10-06-2021
9260,02-12-2021
9261,06-03-2022
9262,29-01-2020
9263,04-09-2020
9264,06-10-2021
9265,04-11-2020
9266,19-11-2020
9267,04-02-2022
9268,18-11-2020
9269,18-07-2020
9270,21-02-2022
9271,26-09-2020
9272,08-03-2021
9273,18-08-2020
9274,24-02-2022
9275,22-03-2020
9276,25-04-2021
9277,30-10-2020
9278,02-11-2021
9279,17-11-2020
9280,03-05-2020
9281,09-02-2021
9282,08-01-2020
9283,25-04-2022
9284,17-06-2021
9285,18-08-2021
9286,15-11-2020
9287,05-03-2020
9288,10-03-2020
9289,08-05-2021
9290,12-04-2022
9291,09-06-2020
9292,10-04-2020
9293,06-09-2021
9294,23-12-2020
9295,01-11-2020
9296,17-08-2020
9297,17-05-2020
9298,15-12-2021
9299,18-05-2020
9300,16-05-2021
9301,06-05-2020
9302,10-05-2021
9303,22-08-2021
9304,17-05-2021
9305,29-11-2020
9306,25-12-2021
9307,06-08-2020
9308,02-08-2020
9309,09-05-2020
9310,09-08-2020
9311,24-01-2022
9312,20-04-2022
9313,13-04-2021
9314,27-12-2021
9315,11-08-2021
9316,11-03-2021
9317,13-10-2021
9318,26-07-2021
9319,01-07-2020
9320,14-09-2021
9321,21-08-2020
9322,25-01-2020
9323,11-04-2022
9324,26-04-2022
9325,29-05-2022
9326,29-01-2022
9327,15-07-2021
9328,18-07-2020
9329,04-03-2021
9330,07-10-2021
9331,16-09-2021
9332,08-08-2020
9333,24-06-2020
9334,13-03-2020
9335,21-12-2021
9336,08-01-2022
9337,02-08-2021
9338,12-10-2021
9339,18-07-2021
9340,22-04-2020
9341,11-01-2021
9342,20-11-2020
9343,25-01-2020
9344,11-04-2022
9345,09-07-2021
9346,17-10-2020
9347,02-05-2021
9348,13-03-2021
9349,18-06-2021
9350,01-10-2020
9351,02-08-2021
9352,04-05-2021
9353,13-08-2020
9354,27-10-2020
9355,02-01-2022
9356,12-08-2020
9357,16-08-2020
9358,03-01-2021
9359,12-05-2022
9360,15-12-2020
9361,05-01-2022
9362,09-08-2021
9363,14-11-2020
9364,27-01-2021
9365,03-05-2020
9366,12-02-2022
9367,09-02-2020
9368,17-09-2020
9369,16-05-2022
9370,09-09-2021
9371,05-11-2021
9372,22-07-2021
9373,31-07-2021
9374,10-03-2022
9375,20-11-2020
9376,10-11-2020
9377,06-03-2021
9378,26-06-2021
9379,25-02-2022
9380,05-07-2021
9381,21-04-2020
9382,17-10-2021
9383,13-10-2020
9384,13-10-2020
9385,10-06-2021
9386,24-09-2021
9387,10-04-2022
9388,22-10-2021
9389,31-10-2020
9390,05-08-2020
9391,14-05-2021
9392,30-01-2021
9393,19-11-2021
9394,16-11-2020
9395,19-03-2020
9396,14-05-2020
9397,15-07-2021
9398,11-09-2020
9399,22-12-2020
9400,25-01-2020
9401,21-07-2021
9402,25-08-2021
9403,24-05-2021
9404,28-03-2021
9405,25-03-2022
9406,22-12-2020
9407,17-05-2022
9408,17-11-2020
9409,28-07-2020
9410,12-06-2020
9411,06-02-2020
9412,10-07-2021
9413,23-01-2020
9414,17-05-2021
9415,03-02-2020
9416,21-04-2022
9417,30-11-2021
9418,08-01-2022
9419,06-09-2021
9420,07-07-2020
9421,26-03-2020
9422,21-05-2022
9423,18-01-2020
9424,31-07-2021
9425,12-04-2022
9426,18-03-2020
9427,06-10-2020
9428,16-10-2020
9429,01-11-2021
9430,16-09-2021
9431,23-07-2020
9432,13-04-2022
9433,29-11-2020
9434,07-09-2020
9435,24-01-2021
9436,02-10-2021
9437,05-06-2021
9438,29-06-2020
9439,20-06-2021
9440,03-12-2020
9441,02-07-2021
9442,18-07-2021
9443,27-02-2022
9444,30-07-2021
9445,09-08-2021
9446,21-03-2021
9447,15-05-2022
9448,29-08-2021
9449,04-05-2022
9450,24-01-2020
9451,03-05-2022
9452,14-04-2020
9453,05-10-2021
9454,27-07-2020
9455,28-02-2022
9456,28-06-2021
9457,10-12-2021
9458,27-05-2021
9459,06-03-2021
9460,30-05-2020
9461,16-09-2021
9462,03-09-2021
9463,21-11-2020
9464,17-11-2020
9465,09-05-2022
9466,26-12-2020
9467,24-01-2021
9468,26-11-2020
9469,05-12-2020
9470,25-11-2021
9471,29-01-2021
9472,03-01-2021
9473,13-08-2021
9474,26-04-2020
9475,19-02-2020
9476,05-09-2021
9477,02-07-2020
9478,02-07-2020
9479,10-06-2020
9480,03-04-2022
9481,18-06-2020
9482,13-11-2020
9483,18-09-2020
9484,06-08-2021
9485,01-01-2020
9486,29-06-2021
9487,21-02-2022
9488,24-12-2020
9489,07-06-2021
9490,19-10-2020
9491,11-02-2021
9492,06-05-2022
9493,15-12-2021
9494,20-03-2021
9495,30-03-2020
9496,15-02-2022
9497,05-01-2020
9498,23-02-2022
9499,21-03-2022
9500,12-10-2021
9501,14-02-2020
9502,27-02-2022
9503,03-09-2020
9504,15-09-2020
9505,27-09-2021
9506,07-02-2020
9507,18-04-2020
9508,14-04-2020
9509,12-12-2020
9510,12-04-2020
9511,06-07-2021
9512,14-09-2021
9513,04-08-2020
9514,23-04-2022
9515,09-04-2022
9516,18-11-2021
9517,02-06-2020
9518,03-06-2021
9519,10-03-2020
9520,01-05-2022
9521,10-01-2022
9522,30-03-2021
9523,02-05-2021
9524,22-12-2020
9525,11-07-2021
9526,16-11-2020
9527,01-02-2020
9528,24-05-2022
9529,02-01-2020
9530,30-07-2020
9531,23-04-2020
9532,01-11-2021
9533,06-05-2021
9534,15-05-2021
9535,12-10-2021
9536,05-03-2021
9537,17-01-2022
9538,15-09-2020
9539,23-07-2020
9540,27-09-2021
9541,26-05-2021
9542,15-04-2020
9543,30-06-2021
9544,18-02-2020
9545,21-11-2020
9546,05-03-2020
9547,22-01-2022
9548,03-09-2021
9549,26-11-2021
9550,02-08-2020
9551,03-06-2021
9552,01-06-2021
9553,18-08-2021
9554,09-11-2020
9555,02-05-2022
9556,31-10-2020
9557,25-10-2021
9558,07-11-2020
9559,01-03-2021
9560,28-04-2021
9561,07-06-2021
9562,26-08-2020
9563,06-10-2020
9564,11-05-2021
9565,27-06-2021
9566,22-07-2020
9567,05-04-2021
9568,09-03-2020
9569,03-01-2021
9570,07-12-2020
9571,31-12-2020
9572,01-02-2021
9573,09-05-2021
9574,11-01-2020
9575,14-03-2021
9576,28-03-2022
9577,01-02-2022
9578,22-09-2020
9579,24-08-2020
9580,10-03-2020
9581,26-01-2021
9582,11-12-2020
9583,17-10-2021
9584,08-09-2020
9585,20-02-2022
9586,03-07-2021
9587,06-02-2020
9588,17-04-2022
9589,30-12-2020
9590,24-01-2020
9591,23-03-2021
9592,11-06-2020
9593,05-05-2022
9594,25-11-2021
9595,06-04-2022
9596,26-07-2020
9597,08-03-2021
9598,25-06-2020
9599,13-08-2021
9600,20-10-2020
9601,21-03-2020
9602,10-09-2021
9603,26-01-2021
9604,30-09-2021
9605,09-04-2022
9606,15-12-2020
9607,18-09-2021
9608,06-07-2020
9609,25-04-2021
9610,09-02-2021
9611,29-01-2020
9612,01-09-2021
9613,03-03-2021
9614,04-10-2020
9615,25-04-2021
9616,21-06-2021
9617,07-11-2021
9618,16-03-2020
9619,14-10-2020
9620,04-12-2021
9621,04-02-2022
9622,24-07-2021
9623,02-04-2021
9624,05-02-2022
9625,10-03-2021
9626,26-05-2022
9627,03-06-2020
9628,02-07-2021
9629,16-02-2020
9630,18-03-2022
9631,19-05-2021
9632,26-03-2022
9633,10-10-2021
9634,01-12-2020
9635,06-01-2022
9636,05-02-2022
9637,25-10-2021
9638,01-05-2021
9639,28-01-2021
9640,13-02-2022
9641,22-07-2020
9642,11-09-2021
9643,22-08-2020
9644,13-03-2021
9645,28-09-2021
9646,12-02-2020
9647,09-12-2020
9648,02-04-2022
9649,28-11-2021
9650,15-07-2020
9651,21-01-2021
9652,30-01-2020
9653,16-01-2020
9654,11-03-2021
9655,03-08-2020
9656,30-05-2020
9657,05-04-2020
9658,12-04-2022
9659,02-07-2021
9660,03-05-2022
9661,11-08-2020
9662,30-11-2021
9663,02-02-2021
9664,15-07-2020
9665,17-01-2022
9666,16-07-2020
9667,12-01-2022
9668,12-08-2021
9669,26-06-2020
9670,19-11-2021
9671,30-07-2020
9672,15-04-2022
9673,26-04-2021
9674,09-02-2021
9675,11-07-2021
9676,17-06-2021
9677,17-03-2020
9678,11-01-2021
9679,09-10-2021
9680,19-07-2020
9681,20-09-2021
9682,20-01-2021
9683,08-12-2020
9684,19-02-2021
9685,08-06-2021
9686,25-01-2020
9687,13-02-2021
9688,19-01-2021
9689,16-08-2021
9690,22-03-2022
9691,16-05-2021
9692,16-06-2021
9693,15-08-2020
9694,04-05-2020
9695,02-03-2022
9696,02-11-2020
9697,17-01-2022
9698,09-11-2020
9699,20-08-2020
9700,17-01-2022
9701,01-01-2021
9702,17-05-2022
9703,09-05-2022
9704,20-05-2021
9705,02-08-2021
9706,20-04-2020
9707,10-11-2021
9708,26-10-2020
9709,18-04-2022
9710,30-01-2021
9711,05-07-2020
9712,07-04-2021
9713,23-03-2022
9714,01-07-2021
9715,03-06-2021
9716,14-02-2020
9717,23-09-2020
9718,23-05-2022
9719,20-06-2020
9720,11-03-2020
9721,17-08-2021
9722,17-07-2021
9723,07-10-2020
9724,23-07-2021
9725,10-12-2021
9726,24-11-2021
9727,02-09-2020
9728,15-08-2021
9729,02-03-2021
9730,20-07-2020
9731,05-11-2021
9732,23-06-2020
9733,01-02-2020
9734,21-08-2020
9735,06-07-2020
9736,27-06-2020
9737,23-05-2020
9738,11-12-2020
9739,13-11-2020
9740,19-04-2021
9741,29-03-2020
9742,30-11-2020
9743,25-01-2022
9744,26-12-2020
9745,20-11-2021
9746,10-03-2021
9747,20-03-2020
9748,11-11-2021
9749,16-01-2022
9750,11-03-2022
9751,26-12-2020
9752,10-12-2021
9753,06-08-2020
9754,24-03-2022
9755,31-07-2021
9756,16-07-2021
9757,06-09-2021
9758,07-02-2022
9759,03-07-2020
9760,05-12-2021
9761,18-09-2020
9762,24-04-2020
9763,20-06-2020
9764,20-12-2021
9765,25-08-2020
9766,05-04-2020
9767,06-07-2020
9768,17-12-2020
9769,11-12-2021
9770,18-02-2020
9771,05-01-2020
9772,13-04-2021
9773,23-04-2022
9774,17-07-2020
9775,09-10-2021
9776,05-04-2022
9777,17-02-2020
9778,14-03-2022
9779,03-08-2021
9780,18-09-2020
9781,25-11-2020
9782,02-11-2020
9783,15-06-2021
9784,23-02-2021
9785,08-04-2020
9786,25-11-2021
9787,10-07-2020
9788,17-11-2020
9789,29-01-2021
9790,05-10-2020
9791,12-02-2021
9792,27-01-2021
9793,03-07-2021
9794,08-10-2020
9795,07-01-2021
9796,26-01-2022
9797,11-01-2021
9798,01-11-2020
9799,21-10-2021
9800,17-12-2020
9801,11-12-2021
9802,04-02-2022
9803,05-09-2021
9804,08-09-2021
9805,10-01-2020
9806,08-12-2020
9807,23-06-2020
9808,25-09-2021
9809,03-05-2020
9810,23-09-2020
9811,14-09-2021
9812,15-04-2021
9813,15-12-2020
9814,29-04-2022
9815,28-01-2020
9816,10-09-2021
9817,25-08-2020
9818,02-03-2021
9819,28-10-2020
9820,28-01-2022
9821,26-12-2021
9822,22-12-2021
9823,04-12-2021
9824,02-08-2020
9825,05-12-2020
9826,27-02-2021
9827,06-03-2022
9828,26-06-2021
9829,19-01-2022
9830,21-05-2022
9831,06-05-2020
9832,20-01-2020
9833,01-03-2021
9834,12-01-2021
9835,06-09-2021
9836,07-08-2020
9837,10-03-2022
9838,24-01-2020
9839,05-05-2022
9840,28-10-2020
9841,06-07-2020
9842,24-03-2020
9843,13-03-2020
9844,19-08-2020
9845,05-06-2021
9846,22-02-2022
9847,04-03-2020
9848,12-05-2021
9849,16-01-2022
9850,11-01-2020
9851,15-05-2021
9852,09-06-2020
9853,22-02-2022
9854,01-04-2020
9855,16-04-2022
9856,13-08-2021
9857,08-10-2020
9858,27-11-2020
9859,23-02-2022
9860,25-01-2022
9861,19-02-2021
9862,12-03-2020
9863,02-09-2021
9864,21-03-2021
9865,13-12-2021
9866,13-12-2021
9867,19-08-2020
9868,14-02-2022
9869,05-08-2021
9870,06-06-2021
9871,09-03-2021
9872,29-12-2020
9873,28-06-2021
9874,19-08-2021
9875,28-05-2022
9876,17-03-2022
9877,23-02-2021
9878,07-10-2020
9879,26-06-2021
9880,24-11-2021
9881,29-04-2022
9882,01-08-2021
9883,07-03-2020
9884,04-10-2020
9885,12-06-2020
9886,04-09-2021
9887,09-03-2021
9888,02-06-2021
9889,25-12-2020
9890,04-04-2022
9891,11-05-2022
